화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
본가아나고,N,0,근무시간중 개방,개인,1,0,,대구광역시 북구 동천동 947-1,1,개방화장실,1,128.5565607,0,대구광역시 북구 팔거천동로26길 4(동천동),0,0,35.93554183,0,,2018-03-01
한산도,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 947-10,0,개방화장실,0,128.5562471,0,대구광역시 북구 팔거천동로 118(동천동),0,0,35.93469162,0,,2018-03-01
한서회초밥,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 947-12,0,개방화장실,0,128.5562963,0,대구광역시 북구 팔거천동로 122(동천동),0,0,35.9349433,0,,2018-03-01
다도해초밥,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 947-14,0,개방화장실,0,128.5563411,0,대구광역시 북구 팔거천동로 124(동천동),0,0,35.93519143,0,,2018-03-01
왕산물회,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 947-15,0,개방화장실,0,128.5563657,0,대구광역시 북구 팔거천동로 126(동천동),0,0,35.93531727,0,,2018-03-01
무한리필 삼겹시대,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 947-16,0,개방화장실,0,128.5563903,0,대구광역시 북구 팔거천동로 126-1(동천동),0,0,35.93543951,0,,2018-03-01
수가성,N,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 947-17,0,개방화장실,0,128.5564149,0,대구광역시 북구 팔거천동로 128(동천동),0,0,35.93556535,0,,2018-03-01
빡빡이 참숯 화로구이,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 948-1,0,개방화장실,0,128.556208,0,대구광역시 북구 팔거천동로 116(동천동),0,0,35.93450829,0,,2018-03-01
안지랑이곱창한바가지,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 948-10,0,개방화장실,0,128.5569923,0,대구광역시 북구 팔거천동로24길 9(동천동),0,0,35.93427103,0,,2018-03-01
강북회수산,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 948-12,0,개방화장실,0,128.5567227,0,대구광역시 북구 팔거천동로24길 7(동천동),0,0,35.93430697,0,,2018-03-01
대원공인중개사사무소,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 948-13,0,개방화장실,0,128.5565856,0,대구광역시 북구 팔거천동로24길 5(동천동),0,0,35.93432317,0,,2018-03-01
질마당 머릿고기(동천동),N,0,근무시간중 개방,개인,1,0,,대구광역시 북구 동천동 948-14,1,개방화장실,0,128.5564576,0,대구광역시 북구 팔거천동로24길 3(동천동),0,0,35.93435006,0,,2018-03-01
칠곡원조아나고,Y,0,근무시간중 개방,개인,0,0,,대구광역시 북구 동천동 948-15,0,개방화장실,0,128.5588898,0,대구광역시 북구 팔거천동로24길 1(동천동),0,0,35.9338463,0,,2018-03-01
함지초등학교,N,0,09:00~18:00,대구광역시 교육청,49,1,,대구광역시 북구 동천동 949번지,79,공중화장실,69,128.5578262,0,대구광역시 북구 동천로 33  (동천동),0,0,35.93475404,1,,2018-03-01
동천근린공원,N,0,연중무휴,대구광역시 북구청,2,0,,대구광역시 북구 동천동 950번지 1호,3,공중화장실,4,128.5606902,0,,0,0,35.9352467,0,,2018-03-01
재우빌딩(국자감학원),N,0,근무시간중 개방,개인,8,1,,대구광역시 북구 동천동 951번지 3호,13,공중화장실,10,128.5578742,0,대구광역시 북구 팔거천동로 221 (동천동),0,0,35.94374678,1,,2018-03-01
플러스빌딩,N,0,근무시간중 개방,개인,4,3,,대구광역시 북구 동천동 952번지 3호,12,공중화장실,11,128.5577397,0,대구광역시 북구 팔거천동로 213 (동천동),0,0,35.94299517,1,,2018-03-01
SK셀프주유소 동천점,N,0,연중무휴,개인,1,0,,대구광역시 북구 동천동 956번지 3호,1,공중화장실,2,128.5576179,0,대구광역시 북구 팔거천동로 197 (동천동),0,0,35.9415333,0,,2018-03-01
도시철도3호선 팔거역,N,0,연중무휴,도시철도공사,1,1,,대구광역시 북구 동천동 960번지,4,공중화장실,2,128.5583638,0,대구광역시 북구 팔거천동로 226 (동천동),0,1,35.94407925,1,,2018-03-01
㈜홈플러스 칠곡점,N,0,근무시간중 개방,개인,13,2,,대구광역시 북구 동천동 968번지,28,공중화장실,14,128.5559675,4,대구광역시 북구 동암로12길 8 (동천동),0,0,35.94484927,0,,2018-03-01
㈜마인드온,N,0,근무시간중 개방,개인,4,1,,대구광역시 북구 동천동 969번지 7호,4,공중화장실,4,128.5556509,0,대구광역시 북구 동천로23길 48 (동천동),0,0,35.94317005,1,,2018-03-01
경상북도농업기술원,N,0,근무시간중 개방,경상북도,11,2,,대구광역시 북구 동호동 189번지,15,공중화장실,17,128.5608165,0,대구광역시 북구 칠곡중앙대로136길 47 (동호동),0,0,35.95811591,1,,2018-03-01
도시철도3호선 칠곡경대병원역,N,0,연중무휴,도시철도공사,2,1,,대구광역시 북구 동호동 209번지 1호,4,공중화장실,2,128.5598829,0,대구광역시 북구 팔거천동로 386 (동호동),0,1,35.95843804,1,,2018-03-01
대구체육고등학교,N,0,09:00~18:00,대구광역시 교육청,57,0,,대구광역시 북구 동호동 463번지 2호,56,공중화장실,77,128.5577175,0,대구광역시 북구 칠곡중앙대로136길 29 (동호동),0,0,35.95879779,0,,2018-03-01
농업인회관,N,0,근무시간중 개방,경상북도,12,6,,대구광역시 북구 동호동 492번지 4호,14,공중화장실,15,128.5586781,0,대구광역시 북구 칠곡중앙대로136길 30 (동호동),0,0,35.95646399,3,,2018-03-01
경상북도공무원교육원,N,0,근무시간중 개방,경상북도,13,0,,대구광역시 북구 동호동 514번지,15,공중화장실,25,128.5571982,0,대구광역시 북구 칠곡중앙대로136길 11 (동호동),0,0,35.95673553,0,,2018-03-01
대우골프클럽,N,0,영업시간중,개인,3,0,,대구광역시 북구 동호동 528번지 3호,3,공중화장실,4,128.5562283,0,대구광역시 북구 칠곡중앙대로136길 8-11 (동호동),0,0,35.95497828,0,,2018-03-01
매천초등학교,N,0,09:00~18:00,대구광역시 교육청,29,8,,대구광역시 북구 매천동 173번지,41,공중화장실,48,128.5410377,0,대구광역시 북구 매천로 179  (매천동),0,0,35.91332533,1,,2018-03-01
매천콩이주유소,N,0,연중무휴,개인,0,0,,대구광역시 북구 매천동 203번지,0,공중화장실,0,128.5422136,0,대구광역시 북구 매천로 159 (매천동),0,0,35.91158724,0,,2018-03-01
구도일주유소 대구,N,0,연중무휴,개인,1,0,,대구광역시 북구 매천동 207번지 2호,1,공중화장실,2,128.5420668,0,대구광역시 북구 매천로 153 (매천동),0,0,35.91087181,0,,2018-03-01
칠곡매천주유소,N,0,연중무휴,개인,1,0,,대구광역시 북구 매천동 209번지 2호,1,공중화장실,2,128.5418844,0,대구광역시 북구 매천로 149 (매천동),0,0,35.91038033,0,,2018-03-01
팔달충전소,N,0,연중무휴,개인,1,0,,대구광역시 북구 매천동 269번지 11호,2,공중화장실,2,128.5482314,0,대구광역시 북구 칠곡중앙대로 132 (매천동),0,0,35.90752673,0,,2018-03-01
SK네트웍스대경주유소,Y,0,연중무휴,개인,0,0,,대구광역시 북구 매천동 269번지 9호,0,공중화장실,0,128.5477068,0,대구광역시 북구 칠곡중앙대로 120 (매천동),0,0,35.90629712,0,,2018-03-01
매천근린공원,N,0,연중무휴,대구광역시 북구청,2,1,,대구광역시 북구 매천동 471번지,5,공중화장실,3,128.5406034,0,,0,0,35.90624069,1,,2018-03-01
농수산도매시장,N,0,근무시간중 개방,대구광역시,65,4,,대구광역시 북구 매천동 527번지 3호,46,공중화장실,108,128.5421593,0,대구광역시 북구 매천로18길 34 (매천동),0,0,35.90171139,1,,2018-03-01
강북컨벤션웨딩,N,0,근무시간중 개방,개인,14,0,,대구광역시 북구 매천동 618번지 24호,15,공중화장실,13,128.5465564,0,대구광역시 북구 칠곡중앙대로 59 (매천동),0,0,35.90137007,0,,2018-03-01
매천주유소,N,0,연중무휴,개인,4,0,,대구광역시 북구 매천동 618번지 68호,4,공중화장실,8,128.5465145,0,대구광역시 북구 칠곡중앙대로 97 (매천동),0,0,35.90467961,0,,2018-03-01
도시철도3호선 매천시장역,N,0,연중무휴,도시철도공사,2,1,,대구광역시 북구 매천동 618번지 99호,5,공중화장실,3,128.5457786,2,대구광역시 북구 매천로18길 39 (매천동),0,2,35.90442956,1,,2018-03-01
도시철도3호선 매천역,N,0,연중무휴,도시철도공사,2,1,,대구광역시 북구 매천동 669번지,5,공중화장실,3,128.5433752,2,대구광역시 북구 학정로 6 (매천동),0,2,35.91276182,1,,2018-03-01
관문초등학교,N,0,09:00~18:00,대구광역시 교육청,44,2,,대구광역시 북구 매천동 743번지,107,공중화장실,78,128.5461541,0,대구광역시 북구 매전로 32  (매천동),0,0,35.90869975,6,,2018-03-01
경상고등학교,N,0,09:00~18:00,대구광역시 교육청,0,0,,대구광역시 북구 복현동 105번지,0,공중화장실,0,128.6215329,0,대구광역시 북구 공항로15길 24 (복현동),0,0,35.90189838,0,,2018-03-01
한영주유소,N,0,연중무휴,개인,0,0,,대구광역시 북구 복현동 178번지,0,공중화장실,0,128.6231191,0,대구광역시 북구 공항로 73 (복현동),0,0,35.89951958,0,,2018-03-01
들샘어린이공원,N,0,연중무휴,대구광역시 북구청,1,0,,대구광역시 북구 복현동 201번지 1호,1,공중화장실,2,128.6169047,0,대구광역시 북구 동북로 229 (복현동),0,0,35.89652875,0,,2018-03-01
대구북중학교,N,0,09:00~18:00,대구광역시 교육청,24,1,,대구광역시 북구 복현동 219번지 1호,51,공중화장실,59,128.6204392,0,대구광역시 북구 공항로 50  (복현동),0,0,35.89736782,1,,2018-03-01
복현초등학교,N,0,09:00~18:00,대구광역시 교육청,31,0,,대구광역시 북구 복현동 225번지,59,공중화장실,70,128.6215383,0,대구광역시 북구 공항로 58  (복현동),0,0,35.8976053,0,,2018-03-01
복현중학교,N,0,09:00~18:00,대구광역시 교육청,15,0,,대구광역시 북구 복현동 301번지 17호,29,공중화장실,22,128.6262576,0,대구광역시 북구 동북로65길 46  (복현동),0,0,35.89398379,4,,2018-03-01
경진중학교,N,0,09:00~18:00,대구광역시 교육청,32,1,,대구광역시 북구 복현동 316번지 6호,71,공중화장실,62,128.6279489,0,대구광역시 북구 동북로65길 28  (복현동),0,0,35.89394285,1,,2018-03-01
영진고등학교,N,0,09:00~18:00,대구광역시 교육청,0,0,,대구광역시 북구 복현동 332번지 1호,0,공중화장실,0,128.6220753,0,대구광역시 북구 동북로57길 9(복현동),0,0,35.89461348,0,,2018-03-01
문성초등학교,N,0,09:00~18:00,대구광역시 교육청,38,3,,대구광역시 북구 복현동 33번지,68,공중화장실,81,128.6203544,0,대구광역시 북구 복현로 180  (복현동),0,0,35.9058108,2,,2018-03-01
삼성빌딩,N,0,근무시간중 개방,개인,8,0,,대구광역시 북구 복현동 340번지 32호,4,공중화장실,8,128.6208724,0,대구광역시 북구 동북로 279 (복현동),0,0,35.89341139,0,,2018-03-01
SK네트웍스 ㈜중앙주유소,N,0,연중무휴,개인,1,0,,대구광역시 북구 복현동 375번지 9호,2,공중화장실,2,128.6245038,0,대구광역시 북구 동북로 315 (복현동),0,0,35.8918412,0,,2018-03-01
대구개인택시제3충전소,N,0,연중무휴,개인,1,0,,대구광역시 북구 복현동 400번지 1호,1,공중화장실,2,128.6149835,0,대구광역시 북구 동북로 212 (복현동),0,0,35.89725389,0,,2018-03-01
기분좋은주유소,N,0,연중무휴,개인,0,0,,대구광역시 북구 복현동 427번지 6호,0,공중화장실,0,128.6184251,0,대구광역시 북구 동북로 256 (복현동),0,0,35.89439601,0,,2018-03-01
경진초등학교,N,0,09:00~18:00,대구광역시 교육청,23,0,,대구광역시 북구 복현동 447번지,39,공중화장실,42,128.6170922,0,대구광역시 북구 경진로12길 5  (복현동),0,0,35.89202775,0,,2018-03-01
복현 1동 주민센터,N,0,09:00~18:00,대구광역시 북구청,1,0,,대구광역시 북구 복현동 457번지 1호,3,공중화장실,2,128.6185851,0,대구광역시 북구 동북로52길 7 (복현동),0,0,35.89377026,0,,2018-03-01
대구안식원,N,0,근무시간중 개방,개인,3,11,,대구광역시 북구 복현동 45번지,4,공중화장실,4,128.6228264,0,대구광역시 북구 복현로20길 52 (복현동),0,0,35.90384538,4,,2018-03-01
새복현빌딩,N,0,근무시간중 개방,개인,18,0,,대구광역시 북구 복현동 479번지 3호,18,공중화장실,18,128.6212533,0,대구광역시 북구 동북로 288 (복현동),0,0,35.89253755,0,,2018-03-01
대불노인복지회관,N,0,09:00~18:00,대구광역시 북구청,6,3,,대구광역시 북구 복현동 536번지,6,공중화장실,6,128.6169041,0,대구광역시 북구 검단로 8-14 (복현동),0,0,35.89868067,0,,2018-03-01
뉴라이프병원,N,0,근무시간중 개방,개인,8,4,,대구광역시 북구 복현동 536번지 2호,9,공중화장실,14,128.6166621,0,대구광역시 북구 공항로 15 (복현동),0,0,35.89832348,3,,2018-03-01
오거리주유소,N,0,연중무휴,개인,0,2,,대구광역시 북구 복현동 539번지 125호,0,공중화장실,1,128.6155662,0,대구광역시 북구 검단로 12 (복현동),0,0,35.89889693,1,,2018-03-01
㈜다이시스,N,0,근무시간중 개방,개인,12,0,,대구광역시 북구 복현동 539번지 17호,12,공중화장실,12,128.6155469,0,대구광역시 북구 검단로 16 (복현동),0,0,35.89925404,0,,2018-03-01
성화중학교,N,0,09:00~18:00,대구광역시 교육청,28,0,,대구광역시 북구 복현동 540번지 1호,63,공중화장실,51,128.6202664,0,대구광역시 북구 복현로 140  (복현동),0,0,35.90323114,1,,2018-03-01
성화여자고등학교,N,0,09:00~18:00,대구광역시 교육청,0,0,,대구광역시 북구 복현동 540번지 1호,0,공중화장실,0,128.6202664,0,대구광역시 북구 복현로 140 (복현동),0,0,35.90323114,0,,2018-03-01
성부정신수양원,N,0,근무시간중 개방,원장,2,0,,대구광역시 북구 복현동 57번지 3호,2,공중화장실,2,128.6216822,0,대구광역시 북구 복현로20길 50 (복현동),0,0,35.90357247,0,,2018-03-01
성광고등학교,N,0,09:00~18:00,대구광역시 교육청,0,0,,대구광역시 북구 복현동 8번지 1호,0,공중화장실,0,128.6242273,0,대구광역시 북구 검단로 150 (복현동),0,0,35.90757154,0,,2018-03-01
성광중학교,N,0,09:00~18:00,대구광역시 교육청,29,0,,대구광역시 북구 복현동 8번지 1호,4,공중화장실,38,128.6242273,0,대구광역시 북구 검단로 150  (복현동),0,0,35.90757154,1,,2018-03-01
복현2동 주민센터,N,0,09:00~18:00,대구광역시 북구청,1,0,,대구광역시 북구 복현동 산 107번지 3호,1,공중화장실,3,128.6254884,0,대구광역시 북구 복현로8길 16-5 (복현동),0,0,35.89536393,0,,2018-03-01
한강근린공원,N,0,연중무휴,대구광역시 북구청,2,1,,대구광역시 북구 사수동 811번지,6,공중화장실,3,128.5136188,0,,0,1,35.89868987,1,,2018-03-01
북구청소년회관,N,0,09:00~18:00,대구광역시 북구청,8,4,,대구광역시 북구 산격동 120번지,14,공중화장실,23,128.6160517,0,대구광역시 북구 검단로 71-17 (산격동),0,0,35.90577868,0,,2018-03-01
산격종합시장,N,0,연중무휴,상인회,0,0,,대구광역시 북구 산격동 1258번지,0,공중화장실,0,128.610351,0,대구광역시 북구 대동로1길 34 (산격동),0,0,35.89863538,0,,2018-03-01
대구은행 복현지점,N,0,근무시간중 개방,개인,3,0,,대구광역시 북구 산격동 1261번지 1호,6,공중화장실,6,128.6116695,0,대구광역시 북구 동북로 174 (산격동),0,0,35.89876908,0,,2018-03-01
대동초등학교,N,0,09:00~18:00,대구광역시 교육청,16,0,,대구광역시 북구 산격동 1285번지,24,공중화장실,63,128.6113303,0,대구광역시 북구 대동로1길 40  (산격동),0,0,35.89755529,0,,2018-03-01
신세계여성병원,N,0,근무시간중 개방,병원장,8,0,,대구광역시 북구 산격동 1287번지 4호,9,공중화장실,5,128.6136088,0,대구광역시 북구 동북로 196 (산격동),0,0,35.89784189,4,,2018-03-01
대구박병원,N,0,근무시간중 개방,병원장,7,0,,대구광역시 북구 산격동 1291번지 19호,14,공중화장실,7,128.6136501,0,대구광역시 북구 대학로 143 (산격동),0,0,35.89682125,0,,2018-03-01
경북대학교,N,0,09:00~18:00,경북대학교,0,0,,대구광역시 북구 산격동 1370번지 1호,0,공중화장실,0,128.6143217,0,대구광역시 북구 대학로 80 (산격동),0,0,35.88909849,0,,2018-03-01
대현주유소,N,0,연중무휴,개인,0,0,,대구광역시 북구 산격동 1382번지 50호,0,공중화장실,0,128.6034374,0,대구광역시 북구 대학로 16 (산격동),0,0,35.88884422,0,,2018-03-01
산격3동주민센터,Y,0,근무시간중 개방,대구광역시 북구청,0,0,,대구광역시 북구 산격동 1393번지,0,공중화장실,0,128.6083117,0,대구광역시 북구 대학로15길 16 (산격동),0,0,35.89352623,0,,2018-03-01
산격초등학교,N,0,09:00~18:00,대구광역시 교육청,30,1,,대구광역시 북구 산격동 1409번지,47,공중화장실,73,128.6063965,0,대구광역시 북구 산격로10길 14  (산격동),0,0,35.89455033,0,,2018-03-01
금강주유소,N,0,연중무휴,개인,0,0,,대구광역시 북구 산격동 1420번지,0,공중화장실,0,128.6057066,0,대구광역시 북구 대학로 45 (산격동),0,0,35.8908793,0,,2018-03-01
SG주유소,N,0,연중무휴,개인,0,0,,대구광역시 북구 산격동 1425번지 39호,0,공중화장실,0,128.605101,0,대구광역시 북구 산격로 45 (산격동),0,0,35.89467218,0,,2018-03-01
대구체육관,N,0,연중무휴,대구광역시,24,2,,대구광역시 북구 산격동 1427번지 1호,41,공중화장실,51,128.6030093,0,대구광역시 북구 대구체육관로 39 (산격동),0,0,35.89375573,1,,2018-03-01
대구시청 별관,N,0,근무시간중 개방,대구광역시,9,2,,대구광역시 북구 산격동 1443번지 5호,10,공중화장실,14,128.6014592,0,대구광역시 북구 연암로 40 (산격동),0,0,35.89267703,1,,2018-03-01
경북지방경찰청,N,0,근무시간중 개방,경상북도,13,0,,대구광역시 북구 산격동 1445번지 3호,3,공중화장실,22,128.6014592,0,대구광역시 북구 연암로 40 (산격동),0,0,35.89267703,0,,2018-03-01
대구시청 별관,N,0,근무시간중 개방,대구광역시,25,4,,대구광역시 북구 산격동 1445번지 3호,18,공중화장실,41,128.6014592,0,대구광역시 북구 연암로 40 (산격동),0,0,35.89267703,0,,2018-03-01
대구시청 별관,N,0,근무시간중 개방,대구광역시,32,1,,대구광역시 북구 산격동 1449번지 1호,23,공중화장실,43,128.6014592,0,대구광역시 북구 연암로 40 (산격동),0,0,35.89267703,0,,2018-03-01
산격4동주민센터,N,0,09:00~18:00,대구광역시 북구청,2,4,,대구광역시 북구 산격동 1490번지,2,공중화장실,0,128.6042817,0,대구광역시 북구 대구체육관로 48 (산격동),0,0,35.89227169,2,,2018-03-01
현대오일뱅크(주)대구현대주유소,N,0,연중무휴,개인,5,0,,대구광역시 북구 산격동 1552번지,5,공중화장실,6,128.607546,0,대구광역시 북구 유통단지로13길 38 (산격동),0,0,35.91020751,0,,2018-03-01
대구우편집중국,N,0,09:00~18:00,관리청 지식경제부,19,0,,대구광역시 북구 산격동 1574번지,19,공중화장실,57,128.6146788,0,대구광역시 북구 유통단지로 115 (산격동),0,0,35.91038573,0,,2018-03-01
신기근린공원,N,0,연중무휴,대구광역시 북구청,3,0,,대구광역시 북구 산격동 1620번지,3,공중화장실,3,128.608825,0,,0,0,35.90750499,0,,2018-03-01
대구시전자관사업협동조합,N,0,근무시간중 개방,전자관사업협동조합,57,0,,대구광역시 북구 산격동 1621번지,76,공중화장실,80,128.60702,0,대구광역시 북구 유통단지로 45 (산격동),0,0,35.90720476,0,,2018-03-01
대구종합유통단지 전자도매상가,N,0,근무시간중 개방,전자도매상가협동조합,24,0,,대구광역시 북구 산격동 1626번지,29,공중화장실,44,128.6049821,0,대구광역시 북구 유통단지로 25 (산격동),0,0,35.90545858,0,,2018-03-01
대구기계공구상협동조합,N,0,근무시간중 개방,기계공구상협동조합,200,1,,대구광역시 북구 산격동 1629번지,212,공중화장실,262,128.6063944,0,대구광역시 북구 유통단지로 16 (산격동),0,0,35.9049675,1,,2018-03-01
㈜KT산격지점,N,0,근무시간중 개방,㈜KT,14,0,,대구광역시 북구 산격동 1630번지,8,공중화장실,14,128.6042361,0,대구광역시 북구 호국로 8 (산격동),0,0,35.90295979,0,,2018-03-01
전기재료관,N,0,근무시간중 개방,전기재료관협동조합,34,2,,대구광역시 북구 산격동 1665번지,33,공중화장실,38,128.6077122,0,대구광역시 북구 유통단지로 38 (산격동),0,0,35.9050616,2,,2018-03-01
전기조명관,N,0,근무시간중 개방,전기조명관협동조합,30,2,,대구광역시 북구 산격동 1666번지,29,공중화장실,45,128.6082744,0,대구광역시 북구 유통단지로 50 (산격동),0,0,35.90569568,1,,2018-03-01
대구종합유통단지섬유제품관,N,0,근무시간중 개방,섬유제품관협동조합,39,0,,대구광역시 북구 산격동 1667번지,66,공중화장실,53,128.6096597,0,대구광역시 북구 유통단지로 60 (산격동),0,0,35.90627907,0,,2018-03-01
NC아울렛,N,0,근무시간중 개방,NC,14,0,,대구광역시 북구 산격동 1668번지,18,공중화장실,19,128.6103648,0,대구광역시 북구 유통단지로14길 22 (산격동),0,0,35.90521709,0,,2018-03-01
패션디자인개발자원센터,N,0,근무시간중 개방,대구광역시,8,0,,대구광역시 북구 산격동 1670번지,15,공중화장실,10,128.61174,0,대구광역시 북구 유통단지로14길 17 (산격동),0,0,35.90617907,0,,2018-03-01
㈜엑스코,N,0,근무시간중 개방,㈜엑스코,93,15,,대구광역시 북구 산격동 1676번지,187,공중화장실,135,128.6129655,0,대구광역시 북구 유통단지로 90 (산격동),0,0,35.9071827,15,,2018-03-01
경북대구한우협동조합,N,0,근무시간중 개방,경북대구한우협동조합,6,0,,대구광역시 북구 산격동 1691번지,6,공중화장실,6,128.6156959,0,대구광역시 북구 유통단지로24길 16 (산격동),0,0,35.908112,0,,2018-03-01
㈜퍼시스대구센터,N,0,근무시간중 개방,개인,4,0,,대구광역시 북구 산격동 1706번지,5,공중화장실,7,128.6147751,0,대구광역시 북구 유통단지로 116 (산격동),0,0,35.90901832,1,,2018-03-01
㈜보고파워,N,0,근무시간중 개방,개인,8,0,,대구광역시 북구 산격동 1775번지,4,공중화장실,12,128.6160346,0,대구광역시 북구 유통단지로 130 (산격동),0,0,35.90972948,0,,2018-03-01
㈜동원약품,N,0,근무시간중 개방,개인,9,0,,대구광역시 북구 산격동 1780번지,6,공중화장실,12,128.6166864,0,대구광역시 북구 검단공단로 33 (산격동),0,0,35.90888446,0,,2018-03-01
코스트코-코리아,N,0,근무시간중 개방,코스트코코리아,10,1,,대구광역시 북구 산격동 1817번지,16,공중화장실,16,128.6181018,0,대구광역시 북구 검단로 97 (산격동),0,0,35.90637105,1,,2018-03-01
현대오일뱅크(주)유통단지주유소,N,0,근무시간중 개방,개인,2,0,,대구광역시 북구 산격동 1819번지,1,공중화장실,2,128.6180457,0,대구광역시 북구 검단로 93 (산격동),0,0,35.90579147,0,,2018-03-01
북대구초등학교,N,0,09:00~18:00,대구광역시 교육청,31,2,,대구광역시 북구 산격동 283번지,47,공중화장실,64,128.6095193,0,대구광역시 북구 동북로37길 68  (산격동),0,0,35.90328558,0,,2018-03-01
대불근린공원,N,0,연중무휴,대구광역시 북구청,0,1,,대구광역시 북구 산격동 2번지 1호,1,공중화장실,2,128.6068481,0,,0,0,35.9146937,1,,2018-03-01
Sk네트웍스㈜유통단지주유소,N,0,근무시간중 개방,개인,1,0,,대구광역시 북구 산격동 489번지 19호,1,공중화장실,2,128.6152231,0,대구광역시 북구 검단로 29 (산격동),0,0,35.90054522,0,,2018-03-01
산격중학교,N,0,09:00~18:00,대구광역시 교육청,29,0,,대구광역시 북구 산격동 500번지 136호,46,공중화장실,48,128.6087063,0,대구광역시 북구 동북로31길 29 (산격동),0,0,35.90230162,0,,2018-03-01
산격2동주민센터,N,0,연중무휴,대구광역시 북구청,1,2,,대구광역시 북구 산격동 500번지 1호,3,공중화장실,1,128.609253,0,대구광역시 북구 동북로31길 30 (산격동),0,0,35.90173199,1,,2018-03-01
북대구IC주유소,N,0,연중무휴,개인,0,0,,대구광역시 북구 산격동 507번지 1호,0,공중화장실,0,128.6063442,0,대구광역시 북구 동북로 113 (산격동),0,0,35.90226476,0,,2018-03-01
상수도시설관리사무소,N,0,근무시간중 개방,대구광역시,8,0,,대구광역시 북구 산격동 517번지,4,공중화장실,8,128.6040398,0,대구광역시 북구 동북로 92 (산격동),0,0,35.90157466,0,,2018-03-01
SK네트웍스㈜신흥주유소,N,0,연중무휴,개인,1,0,,대구광역시 북구 산격동 560번지 1호,1,공중화장실,2,128.6006625,0,대구광역시 북구 동북로 65-2 (산격동),0,0,35.90260738,0,,2018-03-01
남강주택건물,N,0,근무시간중 개방,개인,0,0,,대구광역시 북구 산격동 569번지 3호,0,공중화장실,0,128.6028619,0,대구광역시 북구 동북로 83 (산격동),0,0,35.9027042,0,,2018-03-01
호수에멱감으로,N,0,근무시간중 개방,개인,0,0,,대구광역시 북구 산격동 625번지 3호,0,공중화장실,0,128.6024298,0,대구광역시 북구 호국로 13 (산격동),0,0,35.90390307,0,,2018-03-01
흥구석유㈜산격주유소,N,0,연중무휴,개인,2,0,,대구광역시 북구 산격동 662번지 3호,2,공중화장실,1,128.5979762,0,대구광역시 북구 동북로 39 (산격동),0,0,35.90231155,0,,2018-03-01
챔피언주유소,N,0,연중무휴,개인,1,0,,대구광역시 북구 산격동 705번지 1호,1,공중화장실,2,128.5966822,0,대구광역시 북구 신천동로 1000 (산격동),0,0,35.90317944,0,,2018-03-01
산격종합사회복지관,N,0,09:00~18:00,대구광역시 북구청,6,0,,대구광역시 북구 산격동 724번지 12호,6,공중화장실,9,128.5958916,0,대구광역시 북구 연암로 183 (산격동),0,0,35.9010957,0,,2018-03-01
산격1동주민센터,N,0,09:00~18:00,대구광역시 북구청,0,0,,대구광역시 북구 산격동 748번지 2호,0,공중화장실,0,128.596892,0,대구광역시 북구 연암로36길 6 (산격동),0,0,35.90039033,0,,2018-03-01
Sk네트웍스㈜맘모스주유소,N,0,연중무휴,개인,2,0,,대구광역시 북구 산격동 755번지 1호,2,공중화장실,3,128.5958955,0,대구광역시 북구 동북로 21 (산격동),0,0,35.90217341,0,,2018-03-01
태왕주유소,N,0,연중무휴,개인,1,0,,대구광역시 북구 산격동 758번지 10호,2,공중화장실,2,128.5946047,0,대구광역시 북구 동북로 9 (산격동),0,0,35.90187336,0,,2018-03-01
북대구 LPG 충전소,N,0,연중무휴,개인,1,0,,대구광역시 북구 산격동 758번지 13호,1,공중화장실,2,128.5940247,0,대구광역시 북구 동북로 3 (산격동),0,0,35.901672,0,,2018-03-01
대산초등학교,N,0,09:00~18:00,대구광역시 교육청,27,1,,대구광역시 북구 산격동 789번지 4호,35,공중화장실,39,128.5931912,0,대구광역시 북구 신천동로 900  (산격동),0,0,35.89611402,1,,2018-03-01
에쓰오일 산격주유소,N,0,연중무휴,개인,1,0,,대구광역시 북구 산격동 793번지 62호,1,공중화장실,1,128.5940438,0,대구광역시 북구 연암로 111 (산격동),0,0,35.89445182,0,,2018-03-01
GS칼텍스㈜선진주유소,N,0,연중무휴,개인,1,0,,대구광역시 북구 산격동 794번지 5호,1,공중화장실,1,128.5942853,0,대구광역시 북구 연암로 119 (산격동),0,0,35.89522359,0,,2018-03-01
